month,year,plot,stake,species,abundance
July,2002,13,42,pogo dese,1
July,2002,13,44,sole sp,3
July,2002,13,51,myrm mexi,1
July,2002,13,53,myrm mexi,1
July,2002,13,55,myrm mimi,1
July,2002,13,71,phei sita,1
July,2002,13,73,phei sita,2
July,2002,13,75,phei xero,4
July,2002,13,77,phei xero,2
July,2002,14,11,phei sita,4
July,2002,14,11,phei xero,3
July,2002,14,11,pogo dese,2
July,2002,14,13,myrm mexi,1
July,2002,14,13,phei xero,3
July,2002,14,15,phei xero,5
July,2002,14,17,pogo dese,1
July,2002,14,17,sole sp,10
July,2002,14,22,phei xero,3
July,2002,14,24,pogo dese,15
July,2002,14,26,phei xero,6
July,2002,14,33,myrm mexi,1
July,2002,14,35,sole xylo,25
July,2002,14,37,phei xero,1
July,2002,14,37,sole sp,1
July,2002,14,42,pogo dese,20
July,2002,14,44,sole xylo,40
July,2002,14,51,pogo dese,2
July,2002,14,51,sole xylo,3
July,2002,14,53,sole xylo,2
July,2002,14,64,phei xero,2
July,2002,14,66,pogo dese,2
July,2002,14,66,sole sp,25
July,2002,14,71,novo cock,2
July,2002,14,71,phei xero,1
July,2002,14,73,sole xylo,1
July,2002,15,11,phei xero,4
July,2002,15,11,sole xylo,1
July,2002,15,13,phei xero,3
July,2002,15,15,phei xero,1
July,2002,15,24,sole xylo,2
July,2002,15,26,sole sp,3
July,2002,15,31,phei xero,2
July,2002,15,35,novo cock,1
July,2002,15,37,novo cock,1
July,2002,15,37,sole sp,4
July,2002,15,42,phei xero,1
July,2002,15,62,myrm mexi,1
July,2002,15,73,novo cock,1
July,2002,15,73,phei sita,2
July,2002,15,73,pogo dese,2
July,2002,15,75,novo cock,1
July,2002,16,24,novo cock,2
July,2002,16,24,phei sita,7
July,2002,16,26,novo cock,2
July,2002,16,26,pogo dese,1
July,2002,16,31,novo cock,1
July,2002,16,33,novo cock,2
July,2002,16,35,novo cock,1
July,2002,16,35,pogo dese,1
July,2002,16,35,sole sp,2
July,2002,16,37,novo cock,1
July,2002,16,37,pogo dese,15
July,2002,16,42,sole xylo,8
July,2002,16,46,novo cock,1
July,2002,16,53,pogo dese,1
July,2002,16,57,novo cock,3
July,2002,16,57,pogo dese,1
July,2002,16,62,novo cock,1
July,2002,16,64,novo cock,1
July,2002,16,64,pogo dese,2
July,2002,16,64,sole xylo,2
July,2002,16,66,novo cock,4
July,2002,16,71,sole sp,20
July,2002,16,75,novo cock,2
July,2002,17,11,sole sp,6
July,2002,17,22,phei xero,1
July,2002,17,31,phei xero,1
July,2002,17,35,myrm mimi,1
July,2002,17,35,phei sita,1
July,2002,17,44,phei xero,2
July,2002,18,13,phei xero,10
July,2002,18,15,novo cock,1
July,2002,18,15,sole xylo,1
July,2002,18,17,pogo imbe,1
July,2002,18,22,novo cock,1
July,2002,18,22,sole sp,1
July,2002,18,31,phei xero,6
July,2002,18,33,novo cock,1
July,2002,18,33,phei sita,2
July,2002,18,35,phei xero,10
July,2002,18,42,novo cock,1
July,2002,18,42,phei xero,1
July,2002,18,44,novo cock,1
July,2002,18,46,phei xero,1
July,2002,18,46,sole sp,1
July,2002,18,51,phei xero,1
July,2002,18,53,phei xero,4
July,2002,18,64,phei xero,1
July,2002,18,66,phei xero,15
July,2002,18,71,phei sita,3
July,2002,18,73,sole sp,10
July,2002,18,75,phei xero,2
July,2002,18,75,sole sp,1
July,2002,19,11,phei sita,1
July,2002,19,13,myrm mexi,1
July,2002,19,26,phei xero,1
July,2002,19,37,sole xylo,1
July,2002,19,42,phei xero,2
July,2002,19,44,sole sp,3
July,2002,20,26,phei sita,1
July,2002,20,26,sole xylo,3
July,2002,20,33,phei xero,3
July,2002,20,35,phei sita,1
July,2002,20,42,sole xylo,2
July,2002,20,44,cono insa,1
July,2002,20,44,novo cock,2
July,2002,20,53,cono insa,1
July,2002,20,53,myrm mexi,1
July,2002,20,57,phei sita,1
July,2002,20,57,sole xylo,1
July,2002,20,62,phei xero,1
July,2002,20,64,myrm mexi,1
July,2002,20,75,myrm mexi,2
July,2002,21,24,novo cock,1
July,2002,21,26,cono insa,1
July,2002,21,26,pogo imbe,2
July,2002,21,31,cono insa,1
July,2002,21,44,sole sp,3
July,2002,21,51,novo cock,1
July,2002,21,62,pogo dese,1
July,2002,21,64,novo cock,1
July,2002,21,64,phei sita,2
July,2002,21,64,pogo dese,3
July,2002,21,73,pogo dese,5
July,2002,21,77,novo cock,1
July,2002,21,77,phei sita,1
July,2002,22,13,sole sp,1
July,2002,22,15,pogo dese,4
July,2002,22,22,novo cock,1
July,2002,22,24,phei xero,1
July,2002,22,24,sole xylo,2
July,2002,22,26,phei xero,1
July,2002,22,33,novo cock,1
July,2002,22,37,novo cock,1
July,2002,22,37,phei xero,1
July,2002,22,42,phei xero,7
July,2002,22,42,sole xylo,1
July,2002,22,46,cono insa,1
July,2002,22,46,phei xero,1
July,2002,22,53,phei sita,1
July,2002,22,53,phei xero,1
July,2002,22,55,phei xero,1
July,2002,22,62,phei sita,1
July,2002,22,62,sole sp,3
July,2002,22,66,phei xero,6
July,2002,22,71,phei xero,1
July,2002,22,77,phei xero,2
July,2002,23,11,phei xero,3
July,2002,23,13,myrm mimi,1
July,2002,23,13,phei xero,2
July,2002,23,15,novo cock,1
July,2002,23,22,phei sita,7
July,2002,23,26,phei xero,1
July,2002,23,33,phei xero,1
July,2002,23,35,phei sita,1
July,2002,23,35,phei xero,1
July,2002,23,44,novo cock,1
July,2002,23,46,myrm mimi,2
July,2002,23,51,pogo imbe,7
July,2002,23,55,novo cock,1
July,2002,23,57,pogo imbe,1
July,2002,23,62,pogo imbe,2
July,2002,23,71,pogo imbe,1
July,2002,24,11,novo cock,1
July,2002,24,13,novo cock,1
July,2002,24,13,phei xero,1
July,2002,24,15,sole xylo,14
July,2002,24,17,sole xylo,2
July,2002,24,22,myrm mexi,1
July,2002,24,24,phei xero,3
July,2002,24,26,phei sita,1
July,2002,24,31,novo cock,1
July,2002,24,35,myrm mexi,1
July,2002,24,37,novo cock,1
July,2002,24,37,phei xero,2
July,2002,24,42,novo cock,1
July,2002,24,44,novo cock,1
July,2002,24,44,phei xero,1
July,2002,24,44,sole sp,5
July,2002,24,46,pogo dese,3
July,2002,24,46,sole xylo,2
July,2002,24,53,novo cock,3
July,2002,24,55,novo cock,3
July,2002,24,55,pogo dese,1
July,2002,24,57,sole xylo,8
July,2002,24,64,novo cock,1
July,2002,24,66,novo cock,1
July,2002,24,66,sole xylo,2
July,2002,24,71,novo cock,2
July,2002,24,71,pogo dese,1
July,2002,24,73,novo cock,4
July,2002,24,75,phei xero,1
July,2002,24,75,sole xylo,2
July,2002,24,77,novo cock,1
July,2002,24,77,sole xylo,6
July,2003,1,11,novo cock,7
July,2003,1,11,phei xero,8
July,2003,1,13,novo cock,1
July,2003,1,15,sole sp,25
July,2003,1,17,phei xero,5
July,2003,1,24,novo cock,5
July,2003,1,26,sole sp,20
July,2003,1,31,phei xero,30
July,2003,1,31,pogo dese,1
July,2003,1,33,sole xylo,30
July,2003,1,35,novo cock,1
July,2003,1,35,phei xero,3
July,2003,1,37,novo cock,1
July,2003,1,37,sole sp,15
July,2003,1,42,novo cock,1
July,2003,1,44,phei xero,5
July,2003,1,44,pogo dese,1
July,2003,1,46,sole xylo,10
July,2003,1,51,novo cock,5
July,2003,1,55,novo cock,2
July,2003,1,55,phei xero,11
July,2003,1,57,phei xero,6
July,2003,1,57,pogo dese,1
July,2003,1,62,sole xylo,20
July,2003,1,64,novo cock,1
July,2003,1,66,novo cock,1
July,2003,1,66,phei xero,25
July,2003,1,71,phei xero,35
July,2003,1,73,phei xero,5
July,2003,1,73,sole sp,5
July,2003,1,75,novo cock,3
July,2003,1,77,phei xero,6
July,2003,2,11,novo cock,1
July,2003,2,13,novo cock,5
July,2003,2,15,sole xylo,7
July,2003,2,17,novo cock,7
July,2003,2,22,novo cock,2
July,2003,2,24,novo cock,3
July,2003,2,26,sole xylo,25
July,2003,2,33,sole xylo,4
July,2003,2,35,sole xylo,30
July,2003,2,37,phei xero,1
July,2003,2,37,sole xylo,4
July,2003,2,42,phei sita,15
July,2003,2,44,novo cock,1
July,2003,2,46,novo cock,1
July,2003,2,51,phei xero,20
July,2003,2,53,novo cock,4
July,2003,2,55,novo cock,15
July,2003,2,57,sole xylo,2
July,2003,2,62,phei xero,30
July,2003,2,64,novo cock,1
July,2003,2,64,phei xero,7
July,2003,2,71,sole xylo,15
July,2003,2,73,sole xylo,15
July,2003,2,75,sole sp,35
July,2003,2,77,phei xero,5
July,2003,2,77,pogo dese,10
July,2003,3,11,sole xylo,40
July,2003,3,13,sole xylo,15
July,2003,3,15,novo cock,1
July,2003,3,17,sole xylo,6
July,2003,3,22,sole xylo,25
July,2003,3,24,novo cock,1
July,2003,3,24,sole xylo,35
July,2003,3,26,sole xylo,14
July,2003,3,31,sole xylo,30
July,2003,3,33,sole xylo,25
July,2003,3,35,sole xylo,35
July,2003,3,37,sole xylo,45
July,2003,3,42,sole xylo,35
July,2003,3,44,sole xylo,35
July,2003,3,46,sole xylo,45
July,2003,3,51,sole xylo,20
July,2003,3,53,novo cock,2
July,2003,3,53,phei xero,20
July,2003,3,55,sole xylo,40
July,2003,3,57,sole xylo,40
July,2003,3,62,sole xylo,50
July,2003,3,64,sole xylo,45
July,2003,3,66,sole xylo,20
July,2003,3,71,novo cock,1
July,2003,3,71,sole xylo,40
July,2003,3,73,sole xylo,30
July,2003,3,75,novo cock,1
July,2003,3,75,sole xylo,40
July,2003,4,11,sole xylo,15
July,2003,4,13,sole xylo,20
July,2003,4,15,sole xylo,35
July,2003,4,17,novo cock,1
July,2003,4,22,phei xero,55
July,2003,4,24,sole xylo,25
July,2003,4,26,sole xylo,20
July,2003,4,31,sole xylo,30
July,2003,4,33,sole xylo,75
July,2003,4,35,sole xylo,75
July,2003,4,37,cono insa,3
July,2003,4,37,sole xylo,5
July,2003,4,42,sole xylo,65
July,2003,4,44,sole xylo,120
July,2003,4,46,sole xylo,30
July,2003,4,51,phei xero,15
July,2003,4,51,pogo dese,5
July,2003,4,53,sole xylo,40
July,2003,4,55,sole xylo,55
July,2003,4,57,sole xylo,35
July,2003,4,62,sole xylo,55
July,2003,4,64,sole xylo,170
July,2003,4,66,sole xylo,75
July,2003,4,71,sole xylo,40
July,2003,4,73,cono insa,1
July,2003,4,73,sole xylo,4
July,2003,4,75,sole xylo,50
July,2003,4,77,sole xylo,10
July,2003,5,11,sole xylo,15
July,2003,5,13,sole xylo,10
July,2003,5,15,sole xylo,15
July,2003,5,17,sole xylo,35
July,2003,5,22,novo cock,3
July,2003,5,22,pogo dese,10
July,2003,5,24,novo cock,1
July,2003,5,26,novo cock,3
July,2003,5,26,phei xero,3
July,2003,5,31,novo cock,2
July,2003,5,31,pogo dese,3
July,2003,5,33,novo cock,4
July,2003,5,33,pogo dese,7
July,2003,5,35,sole xylo,25
July,2003,5,37,novo cock,1
July,2003,5,37,phei sita,8
July,2003,5,37,pogo dese,3
July,2003,5,37,sole sp,5
July,2003,5,42,novo cock,7
July,2003,5,42,phei sita,6
July,2003,5,44,sole xylo,35
July,2003,5,46,novo cock,1
July,2003,5,46,sole sp,3
July,2003,5,51,novo cock,5
July,2003,5,51,phei sita,4
July,2003,5,53,sole xylo,75
July,2003,5,55,novo cock,3
July,2003,5,55,pogo dese,15
July,2003,5,57,sole xylo,50
July,2003,5,62,novo cock,5
July,2003,5,62,pogo dese,25
July,2003,5,64,novo cock,4
July,2003,5,64,phei xero,3
July,2003,5,66,novo cock,2
July,2003,5,71,novo cock,10
July,2003,5,73,phei sita,5
July,2003,5,73,pogo dese,20
July,2003,5,75,phei xero,6
July,2003,5,75,pogo dese,15
July,2003,5,77,novo cock,1
July,2003,5,77,phei xero,20
July,2003,5,77,sole sp,3
July,2003,6,11,novo cock,1
July,2003,6,11,phei xero,1
July,2003,6,11,pogo dese,1
July,2003,6,13,sole xylo,20
July,2003,6,15,novo cock,4
July,2003,6,15,phei xero,15
July,2003,6,17,novo cock,2
July,2003,6,17,phei xero,3
July,2003,6,22,sole xylo,50
July,2003,6,24,novo cock,2
July,2003,6,24,phei sita,3
July,2003,6,24,phei xero,5
July,2003,6,26,novo cock,3
July,2003,6,26,pogo dese,3
July,2003,6,31,sole xylo,25
July,2003,6,33,sole xylo,110
July,2003,6,35,novo cock,6
July,2003,6,35,sole xylo,25
July,2003,6,37,novo cock,8
July,2003,6,37,sole xylo,3
July,2003,6,42,sole xylo,15
July,2003,6,44,sole xylo,90
July,2003,6,46,novo cock,2
July,2003,6,46,phei xero,6
July,2003,6,51,novo cock,5
July,2003,6,53,novo cock,2
July,2003,6,55,novo cock,3
July,2003,6,57,novo cock,4
July,2003,6,62,novo cock,4
July,2003,6,62,phei sita,20
July,2003,6,64,sole xylo,25
July,2003,6,66,novo cock,6
July,2003,6,71,novo cock,3
July,2003,6,71,pogo dese,10
July,2003,6,71,sole xylo,35
July,2003,6,73,novo cock,5
July,2003,6,73,sole xylo,70
July,2003,6,75,sole xylo,80
July,2003,6,77,novo cock,6
July,2003,7,11,novo cock,8
July,2003,7,13,novo cock,5
July,2003,7,15,novo cock,9
July,2003,7,15,phei sita,2
July,2003,7,17,novo cock,4
July,2003,7,17,phei xero,1
July,2003,7,22,novo cock,10
July,2003,7,22,sole sp,15
July,2003,7,24,novo cock,8
July,2003,7,24,phei xero,1
July,2003,7,26,novo cock,1
July,2003,7,26,phei sita,3
July,2003,7,26,sole sp,3
July,2003,7,31,novo cock,12
July,2003,7,31,phei xero,15
July,2003,7,33,novo cock,4
July,2003,7,33,phei sita,2
July,2003,7,33,sole sp,5
July,2003,7,35,novo cock,3
July,2003,7,37,novo cock,3
July,2003,7,37,phei sita,1
July,2003,7,42,novo cock,5
July,2003,7,42,phei sita,25
July,2003,7,44,novo cock,2
July,2003,7,44,phei sita,5
July,2003,7,46,novo cock,2
July,2003,7,46,sole sp,1
July,2003,7,51,novo cock,4
July,2003,7,51,phei sita,20
July,2003,7,51,pogo dese,5
July,2003,7,53,novo cock,2
July,2003,7,53,phei sita,3
July,2003,7,55,novo cock,5
July,2003,7,55,phei sita,1
July,2003,7,57,novo cock,6
July,2003,7,62,novo cock,30
July,2003,7,62,phei sita,5
July,2003,7,62,sole sp,5
July,2003,7,64,novo cock,15
July,2003,7,64,phei sita,2
July,2003,7,66,novo cock,7
July,2003,7,66,phei sita,10
July,2003,7,71,novo cock,10
July,2003,7,71,pogo dese,1
July,2003,7,73,novo cock,17
July,2003,7,75,novo cock,1
July,2003,7,75,phei sita,7
July,2003,7,77,novo cock,3
July,2003,8,11,sole xylo,50
July,2003,8,13,phei xero,75
July,2003,8,15,sole xylo,15
July,2003,8,17,phei dese,2
July,2003,8,17,phei xero,2
July,2003,8,22,sole xylo,30
July,2003,8,24,sole xylo,15
July,2003,8,31,sole xylo,25
July,2003,8,33,sole xylo,20
July,2003,8,35,sole xylo,35
July,2003,8,37,sole xylo,60
July,2003,8,42,phei xero,1
July,2003,8,44,phei xero,2
July,2003,8,44,sole xylo,15
July,2003,8,46,cono bico,10
July,2003,8,46,sole xylo,20
July,2003,8,51,sole xylo,40
July,2003,8,53,sole xylo,25
July,2003,8,55,novo cock,1
July,2003,8,55,phei xero,1
July,2003,8,55,sole xylo,15
July,2003,8,57,sole xylo,16
July,2003,8,62,pogo dese,1
July,2003,8,62,sole xylo,10
July,2003,8,66,sole xylo,50
July,2003,8,71,sole xylo,5
July,2003,8,73,phei xero,6
July,2003,8,77,sole xylo,40
July,2003,9,11,phei xero,1
July,2003,9,15,phei xero,7
July,2003,9,17,phei xero,2
July,2003,9,22,phei xero,2
July,2003,9,26,sole xylo,10
July,2003,9,33,phei xero,20
July,2003,9,35,sole xylo,20
July,2003,9,37,phei sita,25
July,2003,9,42,phei xero,4
July,2003,9,42,sole xylo,15
July,2003,9,44,pogo dese,3
July,2003,9,51,sole xylo,15
July,2003,9,53,sole xylo,10
July,2003,9,55,sole xylo,40
July,2003,9,57,phei xero,5
July,2003,9,62,sole sp,20
July,2003,9,64,pogo dese,7
July,2003,9,66,sole xylo,1
July,2003,9,71,phei xero,10
July,2003,9,71,pogo dese,2
July,2003,9,71,sole sp,40
July,2003,9,71,sole xylo,7
July,2003,9,73,phei xero,8
July,2003,9,73,sole sp,12
July,2003,9,75,sole sp,1
July,2003,9,77,phei xero,1
July,2003,10,11,phei xero,7
July,2003,10,13,phei xero,2
July,2003,10,13,pogo dese,2
July,2003,10,15,sole xylo,25
July,2003,10,22,novo cock,1
July,2003,10,22,sole xylo,10
July,2003,10,24,sole xylo,20
July,2003,10,26,sole xylo,25
July,2003,10,31,phei xero,20
July,2003,10,33,novo cock,3
July,2003,10,33,sole xylo,5
July,2003,10,35,phei xero,5
July,2003,10,35,sole xylo,5
July,2003,10,37,pogo dese,1
July,2003,10,42,novo cock,5
July,2003,10,44,sole sp,10
July,2003,10,44,sole xylo,30
July,2003,10,46,sole xylo,10
July,2003,10,51,novo cock,1
July,2003,10,51,sole xylo,10
July,2003,10,53,sole xylo,15
July,2003,10,55,sole xylo,5
July,2003,10,57,pogo dese,1
July,2003,10,57,sole xylo,3
July,2003,10,62,sole xylo,20
July,2003,10,64,sole xylo,12
July,2003,10,66,novo cock,8
July,2003,10,71,sole xylo,10
July,2003,10,73,sole xylo,10
July,2003,10,75,sole xylo,15
July,2003,10,77,phei xero,1
July,2003,11,11,phei xero,15
July,2003,11,13,novo cock,1
July,2003,11,13,phei xero,15
July,2003,11,15,novo cock,6
July,2003,11,17,sole sp,5
July,2003,11,22,novo cock,1
July,2003,11,22,pogo dese,6
July,2003,11,24,sole xylo,10
July,2003,11,26,phei xero,5
July,2003,11,26,sole xylo,2
July,2003,11,31,novo cock,5
July,2003,11,31,sole xylo,3
July,2003,11,33,novo cock,6
July,2003,11,35,phei xero,1
July,2003,11,35,sole xylo,3
July,2003,11,37,phei sita,1
July,2003,11,37,phei xero,1
July,2003,11,42,novo cock,1
July,2003,11,42,sole xylo,5
July,2003,11,44,novo cock,4
July,2003,11,44,sole sp,3
July,2003,11,46,phei xero,3
July,2003,11,51,novo cock,1
July,2003,11,51,phei xero,3
July,2003,11,51,sole sp,2
July,2003,11,53,novo cock,3
July,2003,11,53,sole xylo,1
July,2003,11,55,novo cock,2
July,2003,11,55,phei xero,1
July,2003,11,55,sole sp,1
July,2003,11,57,phei xero,5
July,2003,11,62,phei xero,2
July,2003,11,64,novo cock,2
July,2003,11,66,phei sita,5
July,2003,11,71,novo cock,4
July,2003,11,73,novo cock,1
July,2003,11,73,phei xero,2
July,2003,11,75,novo cock,1
July,2003,11,75,phei xero,2
July,2003,11,77,phei xero,2
July,2003,12,11,novo cock,1
July,2003,12,13,sole sp,10
July,2003,12,22,sole sp,1
July,2003,12,24,sole xylo,3
July,2003,12,31,novo cock,2
July,2003,12,35,sole xylo,4
July,2003,12,37,sole xylo,3
July,2003,12,42,sole xylo,2
July,2003,12,44,sole xylo,5
July,2003,12,46,phei xero,1
July,2003,12,51,phei xero,4
July,2003,12,53,sole xylo,7
July,2003,12,55,sole xylo,1
July,2003,12,62,phei xero,2
July,2003,12,64,sole xylo,3
July,2003,12,71,sole xylo,4
July,2003,12,73,phei xero,1
July,2003,12,75,phei xero,3
July,2003,13,11,phei xero,10
July,2003,13,13,sole xylo,40
July,2003,13,17,phei xero,35
July,2003,13,22,sole xylo,35
July,2003,13,24,sole xylo,40
July,2003,13,26,sole xylo,5
July,2003,13,31,phei xero,10
July,2003,13,31,sole xylo,5
July,2003,13,33,sole xylo,45
July,2003,13,35,sole xylo,25
July,2003,13,37,sole xylo,45
July,2003,13,42,sole xylo,35
July,2003,13,44,sole xylo,30
July,2003,13,46,sole xylo,20
July,2003,13,51,sole xylo,2
July,2003,13,53,sole xylo,6
July,2003,13,55,sole xylo,35
July,2003,13,57,sole xylo,15
July,2003,13,62,novo cock,1
July,2003,13,62,phei xero,5
July,2003,13,66,sole xylo,7
July,2003,13,71,phei sita,3
July,2003,13,71,sole sp,1
July,2003,13,73,pogo dese,1
July,2003,13,73,sole xylo,11
July,2003,13,75,phei xero,1
July,2003,13,77,sole xylo,3
July,2003,14,11,phei xero,45
July,2003,14,13,phei xero,5
July,2003,14,15,novo cock,2
July,2003,14,15,pogo imbe,2
July,2003,14,15,sole xylo,10
July,2003,14,22,sole xylo,5
July,2003,14,24,phei sita,10
July,2003,14,24,pogo dese,1
July,2003,14,26,phei xero,15
July,2003,14,26,sole sp,5
July,2003,14,31,phei xero,20
July,2003,14,31,pogo dese,1
July,2003,14,33,phei xero,15
July,2003,14,35,phei sita,15
July,2003,14,35,pogo dese,4
July,2003,14,37,phei xero,20
July,2003,14,42,phei xero,5
July,2003,14,42,pogo dese,4
July,2003,14,44,sole xylo,15
July,2003,14,51,pogo dese,1
July,2003,14,53,phei xero,1
July,2003,14,55,sole xylo,10
July,2003,14,57,phei xero,1
July,2003,14,62,sole xylo,3
July,2003,14,64,phei xero,15
July,2003,14,66,phei xero,5
July,2003,14,66,sole xylo,5
July,2003,14,73,sole xylo,3
July,2003,14,75,phei xero,10
July,2003,15,11,phei xero,5
July,2003,15,13,sole xylo,3
July,2003,15,15,phei xero,1
July,2003,15,17,sole sp,25
July,2003,15,22,sole xylo,2
July,2003,15,26,novo cock,1
July,2003,15,31,phei xero,40
July,2003,15,33,sole xylo,1
July,2003,15,35,novo cock,4
July,2003,15,35,phei xero,10
July,2003,15,37,novo cock,3
July,2003,15,37,sole sp,25
July,2003,15,42,sole xylo,8
July,2003,15,44,novo cock,2
July,2003,15,44,sole xylo,2
July,2003,15,46,sole xylo,5
July,2003,15,51,phei sita,5
July,2003,15,51,phei xero,10
July,2003,15,51,sole xylo,2
July,2003,15,53,novo cock,1
July,2003,15,53,sole xylo,3
July,2003,15,55,novo cock,1
July,2003,15,55,sole sp,45
July,2003,15,57,novo cock,1
July,2003,15,57,sole xylo,5
July,2003,15,62,pogo dese,9
July,2003,15,62,sole xylo,3
July,2003,15,64,sole sp,45
July,2003,15,66,irid prui,2
July,2003,15,66,novo cock,3
July,2003,15,71,phei xero,4
July,2003,15,71,pogo dese,3
July,2003,15,73,phei sita,3
July,2003,15,73,phei xero,35
July,2003,15,75,novo cock,3
July,2003,15,75,phei xero,1
July,2003,15,77,sole xylo,25
July,2003,16,11,phei sita,5
July,2003,16,11,sole xylo,3
July,2003,16,13,novo cock,2
July,2003,16,13,phei sita,4
July,2003,16,15,novo cock,6
July,2003,16,15,sole sp,5
July,2003,16,17,phei xero,3
July,2003,16,22,novo cock,2
July,2003,16,22,phei xero,3
July,2003,16,22,pogo dese,3
July,2003,16,22,sole sp,15
July,2003,16,24,novo cock,1
July,2003,16,24,phei xero,5
July,2003,16,24,pogo dese,4
July,2003,16,26,novo cock,5
July,2003,16,26,sole xylo,15
July,2003,16,31,novo cock,3
July,2003,16,31,phei sita,40
July,2003,16,33,novo cock,2
July,2003,16,33,phei sita,3
July,2003,16,33,pogo dese,2
July,2003,16,35,cono insa,1
July,2003,16,35,novo cock,2
July,2003,16,35,phei xero,10
July,2003,16,35,pogo dese,1
July,2003,16,37,novo cock,10
July,2003,16,37,phei xero,8
July,2003,16,37,pogo dese,2
July,2003,16,42,novo cock,1
July,2003,16,42,sole xylo,55
July,2003,16,44,novo cock,5
July,2003,16,44,phei xero,30
July,2003,16,44,pogo dese,3
July,2003,16,46,novo cock,25
July,2003,16,51,novo cock,1
July,2003,16,51,sole xylo,110
July,2003,16,53,novo cock,4
July,2003,16,53,phei sita,5
July,2003,16,53,pogo dese,3
July,2003,16,55,novo cock,10
July,2003,16,55,sole xylo,65
July,2003,16,57,novo cock,15
July,2003,16,57,sole xylo,4
July,2003,16,62,novo cock,6
July,2003,16,62,phei sita,10
July,2003,16,64,novo cock,15
July,2003,16,64,phei sita,10
July,2003,16,66,novo cock,8
July,2003,16,66,phei sita,4
July,2003,16,71,cono insa,35
July,2003,16,71,novo cock,8
July,2003,16,73,phei xero,50
July,2003,16,75,novo cock,15
July,2003,16,75,phei xero,3
July,2003,16,77,novo cock,3
July,2003,16,77,phei xero,15
July,2003,16,77,pogo dese,5
July,2003,17,11,novo cock,4
July,2003,17,11,phei xero,55
July,2003,17,11,sole xylo,4
July,2003,17,13,novo cock,10
July,2003,17,13,phei xero,2
July,2003,17,15,cono insa,6
July,2003,17,17,cono bico,8
July,2003,17,17,novo cock,2
July,2003,17,22,novo cock,8
July,2003,17,24,phei xero,2
July,2003,17,26,phei xero,1
July,2003,17,31,pogo dese,2
July,2003,17,33,phei sita,8
July,2003,17,35,sole xylo,4
July,2003,17,37,phei xero,10
July,2003,17,42,cono insa,4
July,2003,17,42,phei sita,3
July,2003,17,44,phei xero,5
July,2003,17,46,cono bico,2
July,2003,17,51,novo cock,1
July,2003,17,51,phei sita,2
July,2003,17,53,novo cock,2
July,2003,17,53,phei xero,70
July,2003,17,55,novo cock,1
July,2003,17,55,phei xero,40
July,2003,17,55,pogo dese,1
July,2003,17,57,phei sita,15
July,2003,17,62,phei xero,35
July,2003,17,64,sole xylo,3
July,2003,17,66,sole sp,2
July,2003,17,71,phei xero,7
July,2003,17,71,sole sp,3
July,2003,17,73,phei xero,45
July,2003,17,75,phei sita,15
July,2003,17,77,sole xylo,5
