day,month,year,period,plot,sampled,effort,qcflag
6,12,1999,260,7,1,49,1
6,12,1999,260,8,1,49,1
6,12,1999,260,9,1,49,1
6,12,1999,260,10,1,49,1
6,12,1999,260,11,1,49,1
5,12,1999,260,12,1,49,1
6,12,1999,260,13,1,49,1
6,12,1999,260,14,1,49,1
6,12,1999,260,15,1,49,1
6,12,1999,260,16,1,49,1
5,12,1999,260,17,1,49,1
5,12,1999,260,18,1,49,1
5,12,1999,260,19,1,49,1
5,12,1999,260,20,1,49,1
5,12,1999,260,21,1,49,1
5,12,1999,260,22,1,49,1
5,12,1999,260,23,1,49,1
5,12,1999,260,24,1,49,1
8,1,2000,261,1,1,49,1
8,1,2000,261,2,1,49,1
10,1,2000,261,3,1,49,1
10,1,2000,261,4,1,49,1
10,1,2000,261,5,1,49,1
10,1,2000,261,6,1,49,1
8,1,2000,261,7,1,49,1
10,1,2000,261,8,1,49,1
10,1,2000,261,9,1,49,1
10,1,2000,261,10,1,49,1
10,1,2000,261,11,1,49,1
8,1,2000,261,12,1,49,1
10,1,2000,261,13,1,49,1
10,1,2000,261,14,1,49,1
10,1,2000,261,15,1,49,1
10,1,2000,261,16,1,49,1
8,1,2000,261,17,1,49,1
8,1,2000,261,18,1,49,1
8,1,2000,261,19,1,49,1
8,1,2000,261,20,1,49,1
8,1,2000,261,21,1,49,1
8,1,2000,261,22,1,49,1
8,1,2000,261,23,1,49,1
8,1,2000,261,24,1,49,1
5,2,2000,262,1,1,49,1
5,2,2000,262,2,1,49,1
6,2,2000,262,3,1,49,1
6,2,2000,262,4,1,49,1
6,2,2000,262,5,1,49,1
6,2,2000,262,6,1,49,1
5,2,2000,262,7,1,49,1
6,2,2000,262,8,1,49,1
6,2,2000,262,9,1,49,1
6,2,2000,262,10,1,49,1
6,2,2000,262,11,1,49,1
5,2,2000,262,12,1,49,1
6,2,2000,262,13,1,49,1
6,2,2000,262,14,1,49,1
6,2,2000,262,15,1,49,1
6,2,2000,262,16,1,49,1
5,2,2000,262,17,1,49,1
5,2,2000,262,18,1,49,1
5,2,2000,262,19,1,49,1
5,2,2000,262,20,1,49,1
5,2,2000,262,21,1,49,1
5,2,2000,262,22,1,49,1
5,2,2000,262,23,1,49,1
5,2,2000,262,24,1,49,1
4,3,2000,263,1,1,49,1
4,3,2000,263,2,1,49,1
5,3,2000,263,3,1,49,1
5,3,2000,263,4,1,49,1
5,3,2000,263,5,1,49,1
5,3,2000,263,6,1,49,1
4,3,2000,263,7,0,0,1
5,3,2000,263,8,1,49,1
5,3,2000,263,9,1,49,1
5,3,2000,263,10,1,49,1
5,3,2000,263,11,1,49,1
4,3,2000,263,12,1,49,1
5,3,2000,263,13,1,49,1
5,3,2000,263,14,1,49,1
5,3,2000,263,15,1,49,1
5,3,2000,263,16,1,49,1
4,3,2000,263,17,1,49,1
4,3,2000,263,18,1,49,1
4,3,2000,263,19,1,49,1
4,3,2000,263,20,1,49,1
4,3,2000,263,21,1,49,1
4,3,2000,263,22,1,49,1
4,3,2000,263,23,1,49,1
4,3,2000,263,24,1,49,1
29,4,2000,264,1,1,49,1
29,4,2000,264,2,1,49,1
30,4,2000,264,3,1,49,1
30,4,2000,264,4,1,49,1
30,4,2000,264,5,1,49,1
30,4,2000,264,6,1,49,1
30,4,2000,264,7,1,49,1
30,4,2000,264,8,1,49,1
30,4,2000,264,9,1,49,1
30,4,2000,264,10,1,49,1
30,4,2000,264,11,1,49,1
29,4,2000,264,12,1,49,1
30,4,2000,264,13,1,49,1
30,4,2000,264,14,1,49,1
30,4,2000,264,15,1,49,1
30,4,2000,264,16,1,49,1
29,4,2000,264,17,1,49,1
29,4,2000,264,18,1,49,1
29,4,2000,264,19,1,49,1
29,4,2000,264,20,1,49,1
29,4,2000,264,21,1,49,1
29,4,2000,264,22,1,49,1
29,4,2000,264,23,1,49,1
29,4,2000,264,24,1,49,1
3,6,2000,265,1,1,49,1
3,6,2000,265,2,1,49,1
4,6,2000,265,3,1,49,1
4,6,2000,265,4,1,49,1
4,6,2000,265,5,1,49,1
4,6,2000,265,6,1,49,1
4,6,2000,265,7,1,49,1
4,6,2000,265,8,1,49,1
4,6,2000,265,9,1,49,1
4,6,2000,265,10,1,49,1
4,6,2000,265,11,1,49,1
3,6,2000,265,12,1,49,1
4,6,2000,265,13,1,49,1
4,6,2000,265,14,1,49,1
4,6,2000,265,15,1,49,1
4,6,2000,265,16,1,49,1
3,6,2000,265,17,1,49,1
3,6,2000,265,18,1,49,1
3,6,2000,265,19,1,49,1
3,6,2000,265,20,1,49,1
3,6,2000,265,21,1,49,1
3,6,2000,265,22,1,49,1
3,6,2000,265,23,1,49,1
3,6,2000,265,24,1,49,1
1,7,2000,266,1,1,49,1
1,7,2000,266,2,1,49,1
2,7,2000,266,3,1,49,1
2,7,2000,266,4,1,49,1
2,7,2000,266,5,1,49,1
2,7,2000,266,6,1,49,1
1,7,2000,266,7,1,49,1
2,7,2000,266,8,1,49,1
2,7,2000,266,9,1,49,1
2,7,2000,266,10,1,49,1
2,7,2000,266,11,1,49,1
1,7,2000,266,12,1,49,1
2,7,2000,266,13,1,49,1
2,7,2000,266,14,1,49,1
2,7,2000,266,15,1,49,1
2,7,2000,266,16,1,49,1
1,7,2000,266,17,1,49,1
1,7,2000,266,18,1,49,1
1,7,2000,266,19,1,49,1
1,7,2000,266,20,1,49,1
1,7,2000,266,21,1,49,1
1,7,2000,266,22,1,49,1
1,7,2000,266,23,1,49,1
1,7,2000,266,24,1,49,1
22,7,2000,267,1,1,49,1
22,7,2000,267,2,1,49,1
23,7,2000,267,3,1,49,1
23,7,2000,267,4,1,49,1
23,7,2000,267,5,0,0,1
23,7,2000,267,6,0,0,1
22,7,2000,267,7,1,49,1
23,7,2000,267,8,0,0,1
23,7,2000,267,9,0,0,1
23,7,2000,267,10,0,0,1
23,7,2000,267,11,0,0,1
22,7,2000,267,12,1,49,1
23,7,2000,267,13,0,0,1
23,7,2000,267,14,0,0,1
23,7,2000,267,15,0,0,1
23,7,2000,267,16,0,0,1
22,7,2000,267,17,1,49,1
22,7,2000,267,18,1,49,1
22,7,2000,267,19,1,49,1
22,7,2000,267,20,1,49,1
22,7,2000,267,21,1,49,1
22,7,2000,267,22,1,49,1
22,7,2000,267,23,1,49,1
22,7,2000,267,24,1,49,1
25,8,2000,268,1,1,49,1
25,8,2000,268,2,1,49,1
26,8,2000,268,3,1,49,1
26,8,2000,268,4,1,49,1
26,8,2000,268,5,1,49,1
26,8,2000,268,6,1,49,1
25,8,2000,268,7,1,49,1
26,8,2000,268,8,1,49,1
26,8,2000,268,9,1,49,1
26,8,2000,268,10,1,49,1
26,8,2000,268,11,1,49,1
25,8,2000,268,12,1,49,1
26,8,2000,268,13,1,49,1
26,8,2000,268,14,1,49,1
26,8,2000,268,15,1,49,1
26,8,2000,268,16,1,49,1
25,8,2000,268,17,1,49,1
25,8,2000,268,18,1,49,1
25,8,2000,268,19,1,49,1
25,8,2000,268,20,1,49,1
25,8,2000,268,21,1,49,1
25,8,2000,268,22,1,49,1
25,8,2000,268,23,1,49,1
25,8,2000,268,24,1,49,1
30,9,2000,269,1,1,49,1
30,9,2000,269,2,1,49,1
1,10,2000,269,3,1,49,1
1,10,2000,269,4,1,49,1
1,10,2000,269,5,1,49,1
1,10,2000,269,6,1,49,1
1,10,2000,269,7,1,49,1
1,10,2000,269,8,1,49,1
1,10,2000,269,9,1,49,1
1,10,2000,269,10,1,49,1
1,10,2000,269,11,1,49,1
30,9,2000,269,12,1,49,1
1,10,2000,269,13,1,49,1
1,10,2000,269,14,1,49,1
1,10,2000,269,15,1,49,1
1,10,2000,269,16,1,49,1
30,9,2000,269,17,1,49,1
30,9,2000,269,18,1,49,1
30,9,2000,269,19,1,49,1
30,9,2000,269,20,1,49,1
30,9,2000,269,21,1,49,1
30,9,2000,269,22,1,49,1
30,9,2000,269,23,1,49,1
30,9,2000,269,24,1,49,1
25,11,2000,270,1,1,49,1
25,11,2000,270,2,1,49,1
26,11,2000,270,3,1,49,1
26,11,2000,270,4,1,49,1
26,11,2000,270,5,1,49,1
26,11,2000,270,6,1,49,1
26,11,2000,270,7,1,49,1
26,11,2000,270,8,1,49,1
26,11,2000,270,9,1,49,1
26,11,2000,270,10,1,49,1
26,11,2000,270,11,1,49,1
25,11,2000,270,12,1,49,1
26,11,2000,270,13,1,49,1
26,11,2000,270,14,1,49,1
26,11,2000,270,15,1,49,1
26,11,2000,270,16,1,49,1
25,11,2000,270,17,1,49,1
25,11,2000,270,18,1,49,1
25,11,2000,270,19,1,49,1
25,11,2000,270,20,1,49,1
25,11,2000,270,21,1,49,1
25,11,2000,270,22,1,49,1
25,11,2000,270,23,1,49,1
26,11,2000,270,24,1,49,1
22,12,2000,271,1,1,49,1
22,12,2000,271,2,1,49,1
23,12,2000,271,3,1,49,1
23,12,2000,271,4,1,49,1
23,12,2000,271,5,1,49,1
23,12,2000,271,6,1,49,1
22,12,2000,271,7,1,49,1
23,12,2000,271,8,1,49,1
23,12,2000,271,9,1,49,1
23,12,2000,271,10,1,49,1
23,12,2000,271,11,1,49,1
22,12,2000,271,12,1,49,1
23,12,2000,271,13,1,49,1
23,12,2000,271,14,1,49,1
23,12,2000,271,15,1,49,1
23,12,2000,271,16,1,49,1
22,12,2000,271,17,1,49,1
22,12,2000,271,18,1,49,1
22,12,2000,271,19,1,49,1
22,12,2000,271,20,1,49,1
22,12,2000,271,21,1,49,1
22,12,2000,271,22,1,49,1
22,12,2000,271,23,1,49,1
22,12,2000,271,24,1,49,1
21,1,2001,272,1,1,49,1
21,1,2001,272,2,1,49,1
22,1,2001,272,3,1,49,1
22,1,2001,272,4,1,49,1
22,1,2001,272,5,1,49,1
22,1,2001,272,6,1,49,1
21,1,2001,272,7,1,49,1
22,1,2001,272,8,1,49,1
22,1,2001,272,9,1,49,1
22,1,2001,272,10,1,49,1
22,1,2001,272,11,1,49,1
21,1,2001,272,12,1,49,1
22,1,2001,272,13,1,49,1
22,1,2001,272,14,1,49,1
22,1,2001,272,15,1,49,1
22,1,2001,272,16,1,49,1
21,1,2001,272,17,1,49,1
21,1,2001,272,18,1,49,1
21,1,2001,272,19,1,49,1
21,1,2001,272,20,1,49,1
21,1,2001,272,21,1,49,1
21,1,2001,272,22,1,49,1
21,1,2001,272,23,0,0,1
21,1,2001,272,24,0,0,1
3,3,2001,273,1,1,49,1
3,3,2001,273,2,1,49,1
3,3,2001,273,3,0,0,1
4,3,2001,273,4,1,49,1
4,3,2001,273,5,1,49,1
4,3,2001,273,6,1,49,1
3,3,2001,273,7,1,49,1
4,3,2001,273,8,1,49,1
4,3,2001,273,9,1,49,1
4,3,2001,273,10,1,49,1
4,3,2001,273,11,1,49,1
3,3,2001,273,12,1,49,1
4,3,2001,273,13,1,49,1
4,3,2001,273,14,1,49,1
4,3,2001,273,15,1,49,1
4,3,2001,273,16,1,49,1
3,3,2001,273,17,1,49,1
3,3,2001,273,18,1,49,1
3,3,2001,273,19,1,49,1
3,3,2001,273,20,1,49,1
3,3,2001,273,21,1,49,1
3,3,2001,273,22,1,49,1
3,3,2001,273,23,1,49,1
3,3,2001,273,24,1,49,1
24,3,2001,274,1,1,49,1
24,3,2001,274,2,1,49,1
25,3,2001,274,3,1,49,1
25,3,2001,274,4,1,49,1
25,3,2001,274,5,1,49,1
25,3,2001,274,6,1,49,1
25,3,2001,274,7,1,49,1
25,3,2001,274,8,1,49,1
25,3,2001,274,9,1,49,1
25,3,2001,274,10,1,49,1
25,3,2001,274,11,1,49,1
24,3,2001,274,12,1,49,1
25,3,2001,274,13,1,49,1
25,3,2001,274,14,1,49,1
25,3,2001,274,15,1,49,1
25,3,2001,274,16,1,49,1
24,3,2001,274,17,1,49,1
24,3,2001,274,18,1,49,1
24,3,2001,274,19,1,49,1
24,3,2001,274,20,1,49,1
24,3,2001,274,21,1,49,1
24,3,2001,274,22,1,49,1
24,3,2001,274,23,1,49,1
24,3,2001,274,24,1,49,1
21,4,2001,275,1,1,49,1
21,4,2001,275,2,1,49,1
22,4,2001,275,3,1,49,1
22,4,2001,275,4,1,49,1
22,4,2001,275,5,1,49,1
22,4,2001,275,6,1,49,1
21,4,2001,275,7,1,49,1
22,4,2001,275,8,1,49,1
22,4,2001,275,9,1,49,1
22,4,2001,275,10,1,49,1
22,4,2001,275,11,1,49,1
21,4,2001,275,12,1,49,1
21,4,2001,275,13,1,49,1
22,4,2001,275,14,1,49,1
22,4,2001,275,15,1,49,1
22,4,2001,275,16,1,49,1
21,4,2001,275,17,1,49,1
21,4,2001,275,18,1,49,1
21,4,2001,275,19,1,49,1
21,4,2001,275,20,1,49,1
21,4,2001,275,21,1,49,1
21,4,2001,275,22,1,49,1
21,4,2001,275,23,1,49,1
21,4,2001,275,24,1,49,1
26,5,2001,276,1,1,49,1
26,5,2001,276,2,1,49,1
27,5,2001,276,3,1,49,1
27,5,2001,276,4,1,49,1
27,5,2001,276,5,1,49,1
27,5,2001,276,6,1,49,1
26,5,2001,276,7,1,49,1
27,5,2001,276,8,1,49,1
27,5,2001,276,9,1,49,1
27,5,2001,276,10,1,49,1
27,5,2001,276,11,1,49,1
26,5,2001,276,12,1,49,1
27,5,2001,276,13,1,49,1
27,5,2001,276,14,1,49,1
27,5,2001,276,15,1,49,1
27,5,2001,276,16,1,49,1
26,5,2001,276,17,1,49,1
26,5,2001,276,18,1,49,1
26,5,2001,276,19,1,49,1
26,5,2001,276,20,1,49,1
26,5,2001,276,21,1,49,1
26,5,2001,276,22,1,49,1
26,5,2001,276,23,1,49,1
26,5,2001,276,24,1,49,1
25,6,2001,277,1,1,49,1
25,6,2001,277,2,1,49,1
26,6,2001,277,3,0,0,1
26,6,2001,277,4,0,0,1
26,6,2001,277,5,0,0,1
26,6,2001,277,6,0,0,1
25,6,2001,277,7,1,49,1
26,6,2001,277,8,0,0,1
26,6,2001,277,9,0,0,1
26,6,2001,277,10,0,0,1
26,6,2001,277,11,0,0,1
25,6,2001,277,12,1,49,1
26,6,2001,277,13,0,0,1
26,6,2001,277,14,0,0,1
26,6,2001,277,15,0,0,1
26,6,2001,277,16,0,0,1
25,6,2001,277,17,1,49,1
25,6,2001,277,18,1,49,1
25,6,2001,277,19,1,49,1
25,6,2001,277,20,1,49,1
25,6,2001,277,21,1,49,1
25,6,2001,277,22,1,49,1
25,6,2001,277,23,1,49,1
25,6,2001,277,24,1,49,1
21,7,2001,278,1,0,0,1
21,7,2001,278,2,0,0,1
22,7,2001,278,3,1,49,1
22,7,2001,278,4,1,49,1
22,7,2001,278,5,1,49,1
22,7,2001,278,6,1,49,1
21,7,2001,278,7,0,0,1
22,7,2001,278,8,1,49,1
22,7,2001,278,9,1,49,1
22,7,2001,278,10,1,49,1
22,7,2001,278,11,1,49,1
21,7,2001,278,12,0,0,1
22,7,2001,278,13,1,49,1
22,7,2001,278,14,1,49,1
22,7,2001,278,15,1,49,1
22,7,2001,278,16,1,49,1
21,7,2001,278,17,0,0,1
21,7,2001,278,18,0,0,1
21,7,2001,278,19,0,0,1
21,7,2001,278,20,0,0,1
21,7,2001,278,21,0,0,1
21,7,2001,278,22,0,0,1
21,7,2001,278,23,0,0,1
21,7,2001,278,24,0,0,1
25,8,2001,279,1,1,49,1
25,8,2001,279,2,1,49,1
26,8,2001,279,3,1,49,1
26,8,2001,279,4,1,49,1
26,8,2001,279,5,1,49,1
26,8,2001,279,6,1,49,1
25,8,2001,279,7,1,49,1
26,8,2001,279,8,1,49,1
26,8,2001,279,9,1,49,1
26,8,2001,279,10,1,49,1
26,8,2001,279,11,1,49,1
25,8,2001,279,12,1,49,1
26,8,2001,279,13,1,49,1
26,8,2001,279,14,1,49,1
26,8,2001,279,15,1,49,1
26,8,2001,279,16,1,49,1
25,8,2001,279,17,1,49,1
25,8,2001,279,18,1,49,1
25,8,2001,279,19,1,49,1
25,8,2001,279,20,1,49,1
25,8,2001,279,21,1,49,1
25,8,2001,279,22,1,49,1
25,8,2001,279,23,1,49,1
25,8,2001,279,24,1,49,1
22,9,2001,280,1,1,49,1
22,9,2001,280,2,1,49,1
23,9,2001,280,3,1,49,1
23,9,2001,280,4,1,49,1
23,9,2001,280,5,1,49,1
23,9,2001,280,6,1,49,1
22,9,2001,280,7,1,49,1
23,9,2001,280,8,1,49,1
23,9,2001,280,9,1,49,1
23,9,2001,280,10,1,49,1
23,9,2001,280,11,1,49,1
22,9,2001,280,12,1,49,1
23,9,2001,280,13,1,49,1
23,9,2001,280,14,1,49,1
23,9,2001,280,15,1,49,1
23,9,2001,280,16,1,49,1
22,9,2001,280,17,1,49,1
22,9,2001,280,18,1,49,1
22,9,2001,280,19,1,49,1
22,9,2001,280,20,1,49,1
22,9,2001,280,21,1,49,1
22,9,2001,280,22,1,49,1
22,9,2001,280,23,1,49,1
22,9,2001,280,24,1,49,1
13,10,2001,281,1,1,49,1
13,10,2001,281,2,1,49,1
14,10,2001,281,3,1,49,1
14,10,2001,281,4,1,49,1
14,10,2001,281,5,1,49,1
14,10,2001,281,6,1,49,1
14,10,2001,281,7,1,49,1
14,10,2001,281,8,1,49,1
14,10,2001,281,9,1,49,1
14,10,2001,281,10,1,49,1
14,10,2001,281,11,1,49,1
13,10,2001,281,12,1,49,1
14,10,2001,281,13,1,49,1
14,10,2001,281,14,1,49,1
14,10,2001,281,15,1,49,1
14,10,2001,281,16,1,49,1
13,10,2001,281,17,1,49,1
13,10,2001,281,18,1,49,1
13,10,2001,281,19,1,49,1
13,10,2001,281,20,1,49,1
13,10,2001,281,21,1,49,1
13,10,2001,281,22,1,49,1
13,10,2001,281,23,1,49,1
13,10,2001,281,24,1,49,1
17,11,2001,282,1,1,49,1
17,11,2001,282,2,1,49,1
18,11,2001,282,3,1,49,1
18,11,2001,282,4,1,49,1
18,11,2001,282,5,1,49,1
18,11,2001,282,6,1,49,1
17,11,2001,282,7,1,49,1
18,11,2001,282,8,1,49,1
18,11,2001,282,9,1,49,1
18,11,2001,282,10,1,49,1
18,11,2001,282,11,1,49,1
17,11,2001,282,12,1,49,1
18,11,2001,282,13,1,49,1
18,11,2001,282,14,1,49,1
18,11,2001,282,15,1,49,1
18,11,2001,282,16,1,49,1
17,11,2001,282,17,1,49,1
17,11,2001,282,18,1,49,1
17,11,2001,282,19,1,49,1
17,11,2001,282,20,1,49,1
17,11,2001,282,21,1,49,1
17,11,2001,282,22,1,49,1
17,11,2001,282,23,1,49,1
17,11,2001,282,24,1,49,1
15,12,2001,283,1,1,49,1
15,12,2001,283,2,1,49,1
16,12,2001,283,3,0,0,1
16,12,2001,283,4,0,0,1
16,12,2001,283,5,0,0,1
16,12,2001,283,6,0,0,1
15,12,2001,283,7,1,49,1
16,12,2001,283,8,0,0,1
16,12,2001,283,9,0,0,1
16,12,2001,283,10,0,0,1
16,12,2001,283,11,0,0,1
15,12,2001,283,12,1,49,1
16,12,2001,283,13,0,0,1
16,12,2001,283,14,0,0,1
16,12,2001,283,15,0,0,1
16,12,2001,283,16,0,0,1
15,12,2001,283,17,1,49,1
15,12,2001,283,18,1,49,1
15,12,2001,283,19,1,49,1
15,12,2001,283,20,1,49,1
15,12,2001,283,21,1,49,1
15,12,2001,283,22,1,49,1
15,12,2001,283,23,1,49,1
15,12,2001,283,24,1,49,1
12,1,2002,284,1,1,49,1
12,1,2002,284,2,1,49,1
13,1,2002,284,3,0,0,1
13,1,2002,284,4,0,0,1
13,1,2002,284,5,0,0,1
13,1,2002,284,6,0,0,1
12,1,2002,284,7,1,49,1
13,1,2002,284,8,0,0,1
13,1,2002,284,9,0,0,1
13,1,2002,284,10,0,0,1
13,1,2002,284,11,0,0,1
12,1,2002,284,12,1,49,1
13,1,2002,284,13,0,0,1
13,1,2002,284,14,0,0,1
13,1,2002,284,15,0,0,1
13,1,2002,284,16,0,0,1
12,1,2002,284,17,1,49,1
12,1,2002,284,18,1,49,1
12,1,2002,284,19,1,49,1
12,1,2002,284,20,1,49,1
12,1,2002,284,21,1,49,1
12,1,2002,284,22,1,49,1
12,1,2002,284,23,1,49,1
12,1,2002,284,24,0,0,1
9,2,2002,285,1,1,49,1
9,2,2002,285,2,1,49,1
9,2,2002,285,3,1,49,1
10,2,2002,285,4,1,49,1
10,2,2002,285,5,1,49,1
10,2,2002,285,6,1,49,1
10,2,2002,285,7,1,49,1
10,2,2002,285,8,1,49,1
10,2,2002,285,9,1,49,1
10,2,2002,285,10,1,49,1
10,2,2002,285,11,1,49,1
9,2,2002,285,12,1,49,1
10,2,2002,285,13,1,49,1
10,2,2002,285,14,1,49,1
10,2,2002,285,15,1,49,1
10,2,2002,285,16,1,49,1
9,2,2002,285,17,1,49,1
9,2,2002,285,18,1,49,1
9,2,2002,285,19,1,49,1
9,2,2002,285,20,1,49,1
9,2,2002,285,21,1,49,1
9,2,2002,285,22,1,49,1
9,2,2002,285,23,1,49,1
9,2,2002,285,24,1,49,1
13,3,2002,286,1,1,49,1
13,3,2002,286,2,1,49,1
14,3,2002,286,3,1,49,1
14,3,2002,286,4,1,49,1
14,3,2002,286,5,1,49,1
14,3,2002,286,6,1,49,1
14,3,2002,286,7,1,49,1
14,3,2002,286,8,1,49,1
14,3,2002,286,9,1,49,1
14,3,2002,286,10,1,49,1
14,3,2002,286,11,1,49,1
13,3,2002,286,12,1,49,1
14,3,2002,286,13,1,49,1
14,3,2002,286,14,1,49,1
14,3,2002,286,15,1,49,1
14,3,2002,286,16,1,49,1
13,3,2002,286,17,1,49,1
13,3,2002,286,18,1,49,1
13,3,2002,286,19,1,49,1
13,3,2002,286,20,1,49,1
13,3,2002,286,21,1,49,1
13,3,2002,286,22,1,49,1
13,3,2002,286,23,1,49,1
13,3,2002,286,24,1,49,1
16,4,2002,287,1,1,49,1
17,4,2002,287,2,1,49,1
17,4,2002,287,3,1,49,1
17,4,2002,287,4,1,49,1
17,4,2002,287,5,1,49,1
16,4,2002,287,6,1,49,1
16,4,2002,287,7,1,49,1
16,4,2002,287,8,1,49,1
17,4,2002,287,9,1,49,1
17,4,2002,287,10,1,49,1
16,4,2002,287,11,1,49,1
16,4,2002,287,12,1,49,1
16,4,2002,287,13,1,49,1
17,4,2002,287,14,1,49,1
17,4,2002,287,15,1,49,1
17,4,2002,287,16,1,49,1
17,4,2002,287,17,1,49,1
16,4,2002,287,18,1,49,1
16,4,2002,287,19,1,49,1
17,4,2002,287,20,1,49,1
17,4,2002,287,21,1,49,1
16,4,2002,287,22,1,49,1
16,4,2002,287,23,1,49,1
16,4,2002,287,24,1,49,1
15,5,2002,288,1,1,49,1
15,5,2002,288,2,1,49,1
16,5,2002,288,3,1,49,1
16,5,2002,288,4,1,49,1
16,5,2002,288,5,1,49,1
16,5,2002,288,6,1,49,1
15,5,2002,288,7,1,49,1
16,5,2002,288,8,1,49,1
16,5,2002,288,9,1,49,1
16,5,2002,288,10,1,49,1
16,5,2002,288,11,1,49,1
15,5,2002,288,12,1,49,1
16,5,2002,288,13,1,49,1
16,5,2002,288,14,1,49,1
16,5,2002,288,15,1,49,1
16,5,2002,288,16,1,49,1
15,5,2002,288,17,1,49,1
15,5,2002,288,18,1,49,1
15,5,2002,288,19,1,49,1
15,5,2002,288,20,1,49,1
15,5,2002,288,21,1,49,1
15,5,2002,288,22,1,49,1
15,5,2002,288,23,1,49,1
15,5,2002,288,24,1,49,1
15,6,2002,289,1,1,49,1
15,6,2002,289,2,1,49,1
16,6,2002,289,3,1,49,1
16,6,2002,289,4,1,49,1
16,6,2002,289,5,1,49,1
16,6,2002,289,6,1,49,1
15,6,2002,289,7,1,49,1
16,6,2002,289,8,1,49,1
16,6,2002,289,9,1,49,1
16,6,2002,289,10,1,49,1
16,6,2002,289,11,1,49,1
15,6,2002,289,12,1,49,1
16,6,2002,289,13,1,49,1
16,6,2002,289,14,1,49,1
16,6,2002,289,15,1,49,1
16,6,2002,289,16,1,49,1
15,6,2002,289,17,1,49,1
15,6,2002,289,18,1,49,1
15,6,2002,289,19,1,49,1
15,6,2002,289,20,1,49,1
15,6,2002,289,21,1,49,1
15,6,2002,289,22,1,49,1
15,6,2002,289,23,1,49,1
15,6,2002,289,24,1,49,1
13,7,2002,290,1,1,49,1
13,7,2002,290,2,1,49,1
14,7,2002,290,3,1,49,1
14,7,2002,290,4,1,49,1
14,7,2002,290,5,1,49,1
14,7,2002,290,6,1,49,1
13,7,2002,290,7,1,49,1
14,7,2002,290,8,1,49,1
14,7,2002,290,9,1,49,1
14,7,2002,290,10,1,49,1
14,7,2002,290,11,1,49,1
13,7,2002,290,12,1,49,1
14,7,2002,290,13,1,49,1
14,7,2002,290,14,1,49,1
14,7,2002,290,15,1,49,1
14,7,2002,290,16,1,49,1
13,7,2002,290,17,1,49,1
13,7,2002,290,18,1,49,1
13,7,2002,290,19,1,49,1
13,7,2002,290,20,1,49,1
13,7,2002,290,21,1,49,1
13,7,2002,290,22,1,49,1
13,7,2002,290,23,1,49,1
13,7,2002,290,24,1,49,1
8,9,2002,291,1,1,49,1
8,9,2002,291,2,1,49,1
10,9,2002,291,3,1,49,1
10,9,2002,291,4,1,49,1
10,9,2002,291,5,1,49,1
10,9,2002,291,6,1,49,1
8,9,2002,291,7,1,49,1
10,9,2002,291,8,1,49,1
10,9,2002,291,9,1,49,1
10,9,2002,291,10,1,49,1
10,9,2002,291,11,1,49,1
8,9,2002,291,12,1,49,1
10,9,2002,291,13,1,49,1
10,9,2002,291,14,1,49,1
10,9,2002,291,15,1,49,1
10,9,2002,291,16,1,49,1
8,9,2002,291,17,1,49,1
8,9,2002,291,18,1,49,1
8,9,2002,291,19,1,49,1
8,9,2002,291,20,1,49,1
8,9,2002,291,21,1,49,1
8,9,2002,291,22,1,49,1
10,9,2002,291,23,1,49,1
8,9,2002,291,24,1,49,1
5,10,2002,292,1,1,49,1
5,10,2002,292,2,1,49,1
6,10,2002,292,3,1,49,1
6,10,2002,292,4,1,49,1
6,10,2002,292,5,1,49,1
6,10,2002,292,6,1,49,1
5,10,2002,292,7,1,49,1
6,10,2002,292,8,1,49,1
6,10,2002,292,9,1,49,1
6,10,2002,292,10,1,49,1
6,10,2002,292,11,1,49,1
5,10,2002,292,12,1,49,1
6,10,2002,292,13,1,49,1
6,10,2002,292,14,1,49,1
6,10,2002,292,15,1,49,1
6,10,2002,292,16,1,49,1
5,10,2002,292,17,1,49,1
5,10,2002,292,18,1,49,1
5,10,2002,292,19,1,49,1
5,10,2002,292,20,1,49,1
5,10,2002,292,21,1,49,1
5,10,2002,292,22,1,49,1
5,10,2002,292,23,1,49,1
5,10,2002,292,24,1,49,1
9,11,2002,293,1,1,49,1
9,11,2002,293,2,1,49,1
10,11,2002,293,3,1,49,1
10,11,2002,293,4,1,49,1
10,11,2002,293,5,1,49,1
10,11,2002,293,6,1,49,1
9,11,2002,293,7,1,49,1
10,11,2002,293,8,1,49,1
10,11,2002,293,9,1,49,1
10,11,2002,293,10,1,49,1
10,11,2002,293,11,1,49,1
9,11,2002,293,12,1,49,1
10,11,2002,293,13,1,49,1
10,11,2002,293,14,1,49,1
10,11,2002,293,15,1,49,1
10,11,2002,293,16,1,49,1
9,11,2002,293,17,1,49,1
9,11,2002,293,18,1,49,1
9,11,2002,293,19,1,49,1
9,11,2002,293,20,1,49,1
9,11,2002,293,21,1,49,1
9,11,2002,293,22,1,49,1
9,11,2002,293,23,1,49,1
9,11,2002,293,24,1,49,1
7,12,2002,294,1,1,49,1
7,12,2002,294,2,1,49,1
8,12,2002,294,3,1,49,1
8,12,2002,294,4,1,49,1
8,12,2002,294,5,1,49,1
8,12,2002,294,6,1,49,1
8,12,2002,294,7,1,49,1
8,12,2002,294,8,1,49,1
8,12,2002,294,9,1,49,1
8,12,2002,294,10,1,49,1
8,12,2002,294,11,1,49,1
7,12,2002,294,12,1,49,1
